Date,Time,Exercise,# of Reps,Weight,Notes
9/11/2022,8:59,Leg Curl,20,100,
9/11/2022,8:59,Leg Curl,11,100,
9/11/2022,8:45,Biceps Curl,20,85,
9/11/2022,8:45,Biceps Curl,20,85,
9/11/2022,8:45,Biceps Curl,10,115,
9/11/2022,8:45,Biceps Curl,15,115,
9/11/2022,8:45,Biceps Curl,10,115,
9/11/2022,8:23,Leg Extension,15,70,
9/11/2022,8:23,Leg Extension,18,70,
9/11/2022,8:23,Leg Extension,20,70,
9/11/2022,8:23,Leg Extension,18,100,
9/11/2022,8:23,Leg Extension,15,100,
9/11/2022,8:23,Leg Extension,15,130,
9/11/2022,8:23,Leg Extension,14,130,
9/11/2022,8:23,Leg Extension,12,160,
9/11/2022,8:23,Leg Extension,10,160,
9/11/2022,8:08,Lying Leg Curls,15,75,
9/11/2022,8:08,Lying Leg Curls,15,105,
9/11/2022,8:08,Lying Leg Curls,12,105,
9/11/2022,8:08,Lying Leg Curls,10,135,
9/11/2022,8:08,Lying Leg Curls,11,135,
9/11/2022,8:08,Lying Leg Curls,6,165,
9/11/2022,8:08,Lying Leg Curls,10,165,
9/10/2022,8:38,Assisted Dip Machine,12,150,
9/10/2022,8:20,Pulldown,6,60,
9/10/2022,8:20,Pulldown,12,60,
9/10/2022,8:20,Pulldown,10,60,
9/10/2022,8:20,Pulldown,8,80,
9/10/2022,8:20,Pulldown,10,80,
9/10/2022,8:20,Pulldown,5,100,
9/10/2022,8:00,Triceps Extension,30,40,
9/10/2022,8:00,Triceps Extension,16,40,
9/10/2022,8:00,Triceps Extension,20,40,
9/10/2022,8:00,Triceps Extension,15,50,
9/10/2022,8:00,Triceps Extension,10,50,
9/10/2022,8:00,Triceps Extension,18,50,
9/10/2022,8:00,Triceps Extension,10,50,
9/10/2022,8:00,Triceps Extension,14,65,
9/10/2022,8:00,Triceps Extension,15,65,
9/10/2022,7:43,Biceps Curl,20,70,
9/10/2022,7:43,Biceps Curl,13,70,
9/10/2022,7:43,Biceps Curl,20,70,
9/10/2022,7:43,Biceps Curl,20,110,
9/10/2022,7:43,Biceps Curl,15,110,
9/10/2022,7:43,Biceps Curl,7,135,
9/10/2022,7:43,Biceps Curl,8,140,
9/10/2022,7:43,Biceps Curl,4,170,
9/9/2022,13:40,Overhead Machine Press,8,70,
9/9/2022,13:40,Overhead Machine Press,10,70,
9/9/2022,13:40,Overhead Machine Press,10,85,
9/9/2022,13:40,Overhead Machine Press,8,85,
9/9/2022,13:40,Overhead Machine Press,5,85,
9/9/2022,13:18,Shoulder Shrug,20,70,
9/9/2022,13:18,Shoulder Shrug,20,70,
9/9/2022,13:18,Shoulder Shrug,15,110,
9/9/2022,13:18,Shoulder Shrug,10,110,
9/9/2022,13:18,Shoulder Shrug,15,110,
9/9/2022,13:18,Shoulder Shrug,15,160,
9/9/2022,13:18,Shoulder Shrug,10,160,
9/9/2022,13:18,Shoulder Shrug,8,200,
9/9/2022,13:18,Shoulder Shrug,8,200,
9/9/2022,13:07,Standing Calf Raise,20,115,
9/9/2022,13:07,Standing Calf Raise,20,115,
9/9/2022,13:07,Standing Calf Raise,20,205,
9/9/2022,13:07,Standing Calf Raise,12,205,
9/9/2022,13:07,Standing Calf Raise,13,235,
9/9/2022,13:07,Standing Calf Raise,15,235,
9/9/2022,13:07,Standing Calf Raise,12,265,
9/9/2022,13:07,Standing Calf Raise,13,265,
9/7/2022,12:44,Biceps Curl,13,115,
9/7/2022,12:44,Biceps Curl,12,115,
9/7/2022,12:44,Biceps Curl,5,160,
9/7/2022,12:34,Leg Extension,20,55,
9/7/2022,12:34,Leg Extension,20,70,
9/7/2022,12:34,Leg Extension,22,70,
9/7/2022,12:34,Leg Extension,25,85,
9/7/2022,12:34,Leg Extension,15,115,
9/7/2022,12:34,Leg Extension,16,115,
9/7/2022,12:34,Leg Extension,10,115,
9/7/2022,12:25,Leg Curl,25,70,
9/7/2022,12:25,Leg Curl,15,70,
9/7/2022,12:25,Leg Curl,22,70,
9/7/2022,12:25,Leg Curl,10,100,
9/7/2022,12:25,Leg Curl,10,130,
9/7/2022,12:25,Leg Curl,12,130,
9/7/2022,12:25,Leg Curl,10,160,
9/7/2022,12:25,Leg Curl,6,160,
9/7/2022,12:25,Leg Curl,11,190,
9/7/2022,12:25,Leg Curl,8,220,
9/7/2022,11:38,Triceps Extension,30,30,
9/7/2022,11:38,Triceps Extension,30,35,
9/7/2022,11:38,Triceps Extension,25,35,
9/7/2022,11:38,Triceps Extension,21,50,
9/7/2022,11:38,Triceps Extension,10,50,
9/7/2022,11:38,Triceps Extension,8,50,
9/7/2022,11:38,Triceps Extension,20,50,
9/7/2022,11:38,Triceps Extension,25,50,
9/7/2022,11:38,Triceps Extension,9,65,
9/7/2022,11:38,Triceps Extension,12,65,
9/7/2022,11:38,Triceps Extension,8,65,
9/7/2022,11:38,Triceps Extension,20,40,
9/7/2022,11:31,Biceps Curl,20,70,
9/7/2022,11:31,Biceps Curl,20,70,
9/7/2022,11:31,Biceps Curl,10,100,
9/7/2022,11:31,Biceps Curl,10,100,
9/7/2022,11:31,Biceps Curl,10,100,
9/2/2022,13:31,Shoulder Shrug,20,50,
9/2/2022,13:31,Shoulder Shrug,10,100,
9/2/2022,13:31,Shoulder Shrug,10,100,
9/2/2022,13:31,Shoulder Shrug,20,100,
9/2/2022,13:31,Shoulder Shrug,10,100,
9/2/2022,13:13,Overhead Machine Press,10,70,
9/2/2022,13:13,Overhead Machine Press,10,70,
9/2/2022,13:13,Overhead Machine Press,7,70,
9/2/2022,13:13,Overhead Machine Press,8,85,
9/2/2022,13:13,Overhead Machine Press,8,85,
9/2/2022,13:13,Overhead Machine Press,5,85,
9/2/2022,13:00,Standing Calf Raise,12,250,
9/2/2022,13:00,Standing Calf Raise,15,250,
9/2/2022,13:00,Standing Calf Raise,20,250,
9/2/2022,13:00,Standing Calf Raise,20,250,
9/2/2022,13:00,Standing Calf Raise,15,280,
9/2/2022,13:00,Standing Calf Raise,14,280,
9/2/2022,13:00,Standing Calf Raise,12,280,
9/2/2022,13:00,Standing Calf Raise,12,310,
9/2/2022,13:00,Standing Calf Raise,12,310,
9/2/2022,13:00,Standing Calf Raise,10,310,
9/1/2022,11:30,Leg Curl,20,85,
9/1/2022,11:30,Leg Curl,15,85,
9/1/2022,11:30,Leg Curl,12,85,
9/1/2022,11:30,Leg Curl,13,85,
9/1/2022,11:30,Leg Curl,13,85,
9/1/2022,11:30,Leg Curl,6,85,
9/1/2022,11:13,Triceps Extension,35,35,
9/1/2022,11:13,Triceps Extension,25,35,
9/1/2022,11:13,Triceps Extension,20,35,
9/1/2022,11:13,Triceps Extension,12,35,
9/1/2022,11:13,Triceps Extension,15,50,
9/1/2022,11:13,Triceps Extension,9,50,
9/1/2022,11:13,Triceps Extension,8,50,
9/1/2022,11:13,Triceps Extension,15,50,
9/1/2022,11:13,Triceps Extension,24,50,
9/1/2022,11:13,Triceps Extension,13,50,
9/1/2022,11:13,Triceps Extension,13,50,
9/1/2022,11:00,Biceps Curl,15,100,
9/1/2022,11:00,Biceps Curl,20,100,
9/1/2022,11:00,Biceps Curl,11,100,
9/1/2022,11:00,Biceps Curl,6,130,
9/1/2022,11:00,Biceps Curl,11,115,
9/1/2022,11:00,Biceps Curl,9,115,
9/1/2022,11:00,Biceps Curl,13,115,
9/1/2022,11:00,Biceps Curl,10,130,
9/1/2022,11:00,Biceps Curl,6,130,
8/30/2022,10:42,Biceps Curl,13,145,
8/30/2022,10:42,Biceps Curl,9,160,
8/30/2022,10:30,Bench Press,10,70,
8/30/2022,10:30,Bench Press,20,70,
8/30/2022,10:30,Bench Press,15,90,
8/30/2022,10:30,Bench Press,3,90,
8/30/2022,10:08,Assisted Dip Machine,12,150,
8/30/2022,10:08,Assisted Dip Machine,12,150,
8/30/2022,10:08,Assisted Dip Machine,11,165,
8/30/2022,10:08,Assisted Dip Machine,10,165,
8/30/2022,10:08,Assisted Dip Machine,9,180,
8/30/2022,10:08,Assisted Dip Machine,8,180,
8/30/2022,10:08,Assisted Dip Machine,7,200,
8/30/2022,10:08,Assisted Dip Machine,7,200,
8/30/2022,10:08,Assisted Dip Machine,6,215,
8/30/2022,9:51,Seated Cable Rows,5,200,
8/30/2022,9:51,Seated Cable Rows,20,130,
8/30/2022,9:51,Seated Cable Rows,13,150,
8/30/2022,9:51,Seated Cable Rows,13,150,
8/30/2022,9:51,Seated Cable Rows,10,170,
8/30/2022,9:51,Seated Cable Rows,10,170,
8/30/2022,9:51,Seated Cable Rows,8,190,
8/30/2022,9:41,Biceps Curl,20,85,
8/30/2022,9:41,Biceps Curl,20,85,
8/30/2022,9:41,Biceps Curl,17,85,
8/30/2022,9:41,Biceps Curl,11,85,
8/30/2022,9:41,Biceps Curl,16,115,
8/30/2022,9:41,Biceps Curl,10,115,
8/30/2022,9:41,Biceps Curl,13,115,
8/30/2022,9:41,Biceps Curl,9,115,
8/30/2022,9:41,Biceps Curl,5,145,
8/28/2022,11:51,Biceps Curl,8,130,
8/28/2022,11:50,Biceps Curl,12,130,
8/28/2022,11:50,Biceps Curl,12,130,
8/28/2022,11:50,Biceps Curl,9,130,
8/28/2022,11:33,Shoulder Shrug,30,50,
8/28/2022,11:33,Shoulder Shrug,10,110,
8/28/2022,11:33,Shoulder Shrug,16,110,
8/28/2022,11:33,Shoulder Shrug,20,110,
8/28/2022,11:33,Shoulder Shrug,15,150,
8/28/2022,11:33,Shoulder Shrug,7,150,
8/28/2022,11:19,Leg Press,10,420,
8/28/2022,11:19,Leg Press,10,520,
8/28/2022,11:19,Leg Press,12,520,
8/28/2022,11:19,Leg Press,12,620,
8/28/2022,11:19,Leg Press,10,620,
8/28/2022,11:19,Leg Press,10,620,
8/28/2022,11:19,Leg Press,11,620,
8/28/2022,11:19,Leg Press,7,620,
8/28/2022,10:51,Overhead Machine Press,12,70,
8/28/2022,10:51,Overhead Machine Press,10,70,
8/28/2022,10:51,Overhead Machine Press,8,85,
8/28/2022,10:51,Overhead Machine Press,8,85,
8/28/2022,10:51,Overhead Machine Press,6,100,
8/28/2022,10:51,Overhead Machine Press,6,100,
8/28/2022,10:51,Overhead Machine Press,4,115,
8/28/2022,10:51,Overhead Machine Press,4,115,
8/28/2022,10:51,Overhead Machine Press,3,130,
8/28/2022,10:51,Overhead Machine Press,3,130,
8/28/2022,10:29,Leg Curl,36,70,
8/28/2022,10:29,Leg Curl,12,70,
8/28/2022,10:29,Leg Curl,20,100,
8/28/2022,10:29,Leg Curl,12,100,
8/28/2022,10:29,Leg Curl,15,130,
8/28/2022,10:29,Leg Curl,16,130,
8/28/2022,10:29,Leg Curl,12,160,
8/28/2022,10:29,Leg Curl,6,190,
8/28/2022,10:29,Leg Curl,10,190,
8/28/2022,10:23,Biceps Curl,20,70,
8/28/2022,10:23,Biceps Curl,20,70,
8/28/2022,10:23,Biceps Curl,15,100,
8/28/2022,10:23,Biceps Curl,20,100,
8/28/2022,10:23,Biceps Curl,18,100,
8/28/2022,10:23,Biceps Curl,18,100,
8/28/2022,10:23,Biceps Curl,14,130,
8/28/2022,10:23,Biceps Curl,10,130,
8/27/2022,9:03,Triceps Extension,25,35,
8/27/2022,9:03,Triceps Extension,22,35,
8/27/2022,9:03,Triceps Extension,17,35,
8/27/2022,9:03,Triceps Extension,20,40,
8/27/2022,9:03,Triceps Extension,16,40,
8/27/2022,9:03,Triceps Extension,18,40,
8/27/2022,9:03,Triceps Extension,17,40,
8/27/2022,9:03,Triceps Extension,25,40,
8/27/2022,8:46,Assisted Dip Machine,12,150,
8/27/2022,8:46,Assisted Dip Machine,11,150,
8/27/2022,8:46,Assisted Dip Machine,9,150,
8/27/2022,8:46,Assisted Dip Machine,11,150,
8/27/2022,8:46,Assisted Dip Machine,10,165,
8/27/2022,8:46,Assisted Dip Machine,9,165,
8/27/2022,8:46,Assisted Dip Machine,11,165,
8/27/2022,8:46,Assisted Dip Machine,11,165,
8/27/2022,8:31,Seated Cable Rows,15,100,
8/27/2022,8:31,Seated Cable Rows,12,100,
8/27/2022,8:31,Seated Cable Rows,13,140,
8/27/2022,8:31,Seated Cable Rows,11,140,
8/27/2022,8:31,Seated Cable Rows,15,140,
8/27/2022,8:19,Pulldown,10,70,
8/27/2022,8:19,Pulldown,12,100,
8/27/2022,8:19,Pulldown,10,100,
8/27/2022,8:19,Pulldown,8,140,
8/27/2022,8:19,Pulldown,9,140,
8/27/2022,8:19,Pulldown,8,140,
8/27/2022,8:19,Pulldown,5,140,
8/27/2022,8:08,Biceps Curl,25,70,
8/27/2022,8:08,Biceps Curl,20,70,
8/27/2022,8:08,Biceps Curl,16,70,
8/27/2022,8:08,Biceps Curl,11,70,
8/27/2022,8:08,Biceps Curl,15,85,
8/27/2022,8:08,Biceps Curl,15,85,
8/27/2022,8:08,Biceps Curl,16,85,
8/27/2022,8:08,Biceps Curl,11,85,
8/27/2022,8:08,Biceps Curl,15,115,
8/27/2022,8:08,Biceps Curl,10,115,
8/27/2022,8:08,Biceps Curl,14,115,
8/27/2022,8:08,Biceps Curl,10,115,
8/25/2022,14:30,Ab Machine,6,70,
8/25/2022,14:30,Ab Machine,6,70,
8/25/2022,14:30,Ab Machine,4,70,
8/25/2022,14:13,Overhead Machine Press,10,70,
8/25/2022,14:13,Overhead Machine Press,10,70,
8/25/2022,14:13,Overhead Machine Press,8,85,
8/25/2022,14:13,Overhead Machine Press,8,85,
8/25/2022,14:13,Overhead Machine Press,6,100,
8/25/2022,14:13,Overhead Machine Press,6,100,
8/25/2022,14:13,Overhead Machine Press,5,115,
8/25/2022,14:13,Overhead Machine Press,5,115,
8/25/2022,14:13,Overhead Machine Press,4,130,
8/25/2022,14:13,Overhead Machine Press,4,130,
8/25/2022,14:13,Overhead Machine Press,2,145,
8/25/2022,13:50,Standing Calf Raise,15,220,
8/25/2022,13:50,Standing Calf Raise,15,220,
8/25/2022,13:50,Standing Calf Raise,16,220,
8/25/2022,13:50,Standing Calf Raise,20,250,
8/25/2022,13:50,Standing Calf Raise,20,250,
8/25/2022,13:50,Standing Calf Raise,10,250,
8/25/2022,13:50,Standing Calf Raise,18,250,
8/25/2022,13:50,Standing Calf Raise,20,250,
8/25/2022,13:50,Standing Calf Raise,18,250,
8/25/2022,13:50,Standing Calf Raise,16,250,
8/25/2022,13:26,Shoulder Shrug,20,25,
8/25/2022,13:26,Shoulder Shrug,12,70,
8/25/2022,13:26,Shoulder Shrug,15,70,
8/25/2022,13:26,Shoulder Shrug,17,70,
8/25/2022,13:26,Shoulder Shrug,12,120,
8/25/2022,13:26,Shoulder Shrug,15,120,
8/25/2022,13:26,Shoulder Shrug,13,120,
8/25/2022,13:26,Shoulder Shrug,10,160,
8/25/2022,13:26,Shoulder Shrug,10,160,
8/25/2022,13:26,Shoulder Shrug,11,160,
8/25/2022,13:26,Shoulder Shrug,10,160,
8/25/2022,13:26,Shoulder Shrug,10,20,
8/25/2022,13:26,Shoulder Shrug,8,180,
8/25/2022,13:26,Shoulder Shrug,14,120,
8/25/2022,13:26,Shoulder Shrug,10,120,
8/24/2022,14:01,Biceps Curl,10,145,
8/24/2022,14:01,Biceps Curl,6,145,
8/24/2022,14:01,Biceps Curl,5,145,
8/24/2022,14:01,Biceps Curl,8,145,
8/24/2022,14:01,Biceps Curl,3,145,
8/24/2022,13:41,Triceps Extension,16,50,
8/24/2022,13:41,Triceps Extension,16,50,
8/24/2022,13:41,Triceps Extension,10,55,
8/24/2022,13:41,Triceps Extension,11,55,
8/24/2022,13:41,Triceps Extension,10,55,
8/24/2022,13:41,Triceps Extension,15,55,
8/24/2022,13:41,Triceps Extension,14,65,
8/24/2022,13:41,Triceps Extension,10,65,
8/24/2022,13:41,Triceps Extension,10,65,
8/24/2022,13:41,Triceps Extension,25,40,
8/24/2022,13:41,Triceps Extension,12,40,
8/24/2022,13:41,Triceps Extension,17,40,
8/24/2022,13:40,Triceps Extension,25,50,
8/24/2022,13:23,Leg Curl,12,85,
8/24/2022,13:23,Leg Curl,15,85,
8/24/2022,13:23,Leg Curl,10,85,
8/24/2022,13:23,Leg Curl,8,115,
8/24/2022,13:23,Leg Curl,13,115,
8/24/2022,13:23,Leg Curl,13,115,
8/24/2022,13:23,Leg Curl,11,130,
8/24/2022,13:23,Leg Curl,15,130,
8/24/2022,13:14,Leg Curl,33,55,
8/24/2022,13:14,Leg Curl,25,55,
8/24/2022,13:04,Leg Extension,15,55,
8/24/2022,13:04,Leg Extension,22,55,
8/24/2022,13:04,Leg Extension,20,70,
8/24/2022,13:04,Leg Extension,20,70,
8/24/2022,13:04,Leg Extension,10,100,
8/24/2022,12:52,Biceps Curl,15,85,
8/24/2022,12:52,Biceps Curl,12,85,
8/24/2022,12:52,Biceps Curl,11,85,
8/24/2022,12:52,Biceps Curl,6,118,
8/24/2022,12:52,Biceps Curl,8,115,
8/24/2022,12:52,Biceps Curl,6,145,
8/24/2022,12:52,Biceps Curl,6,145,
8/24/2022,12:52,Biceps Curl,6,145,
8/24/2022,12:52,Biceps Curl,3,145,
8/23/2022,21:38,Shoulder Shrug,12,50,
8/23/2022,21:38,Shoulder Shrug,12,50,
8/23/2022,21:38,Shoulder Shrug,12,100,
8/23/2022,21:38,Shoulder Shrug,12,100,
8/23/2022,21:38,Shoulder Shrug,12,100,
8/23/2022,21:38,Shoulder Shrug,10,140,
8/23/2022,21:38,Shoulder Shrug,10,140,
8/23/2022,21:38,Shoulder Shrug,8,165,
8/23/2022,21:38,Shoulder Shrug,8,165,
8/23/2022,21:38,Shoulder Shrug,6,185,
8/23/2022,21:38,Shoulder Shrug,6,185,
8/23/2022,21:38,Shoulder Shrug,6,185,
8/23/2022,21:34,Assisted Dip Machine,12,170,
8/23/2022,21:34,Assisted Dip Machine,12,170,
8/23/2022,21:34,Assisted Dip Machine,12,170,
8/23/2022,21:34,Assisted Dip Machine,10,200,
8/23/2022,21:34,Assisted Dip Machine,10,200,
8/23/2022,21:34,Assisted Dip Machine,8,230,
8/23/2022,21:34,Assisted Dip Machine,8,230,
8/23/2022,21:34,Assisted Dip Machine,8,215,
8/23/2022,21:34,Assisted Dip Machine,8,215,
8/23/2022,21:27,Biceps Curl,8,160,
8/23/2022,21:27,Biceps Curl,8,160,
8/23/2022,21:27,Biceps Curl,8,160,
8/23/2022,21:27,Biceps Curl,8,145,
8/23/2022,21:27,Biceps Curl,8,145,
8/23/2022,21:27,Biceps Curl,8,145,
8/23/2022,21:27,Biceps Curl,8,115,
8/23/2022,21:27,Biceps Curl,8,115,
8/23/2022,21:27,Biceps Curl,8,115,
8/23/2022,21:27,Biceps Curl,20,85,
8/23/2022,21:27,Biceps Curl,20,85,
8/23/2022,21:27,Biceps Curl,20,85,
